sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation,,,,,
1423,1761739526.096500,1761739526.080500,16,-18410.8,-306.85,392,397,-8,-3,,,,,
1424,1761739527.103500,1761739527.075500,28,-18409.8,-306.83,390,399,-10,-1,,,,,
1425,1761739528.081000,1761739528.077500,3.5,-18408.8,-306.81,390,397,-10,-3,,,,,
1426,1761739529.087000,1761739529.079500,7.5,-18407.8,-306.8,391,399,-9,-1,,,,,
1427,1761739530.095000,1761739530.080500,14.5,-18406.8,-306.78,389,398,-11,-2,,,,,
1428,1761739531.098500,1761739531.085000,13.5,-18405.8,-306.76,390,396,-10,-4,,,,,
1429,1761739532.103000,1761739532.077000,26,-18404.8,-306.75,391,399,-9,-1,,,,,
1430,1761739533.107500,1761739533.077000,30.5,-18403.7,-306.73,390,398,-10,-2,,,,,
1431,1761739534.085000,1761739534.079000,6,-18402.8,-306.71,389,399,-11,-1,,,,,
1432,1761739535.089500,1761739535.080000,9.5,-18401.8,-306.7,390,398,-10,-2,,,,,
1433,1761739536.096500,1761739536.082000,14.5,-18400.8,-306.68,391,398,-9,-2,,,,,
1434,1761739537.098000,1761739537.081500,16.5,-18399.8,-306.66,393,398,-7,-2,,,,,
1435,1761739538.102500,1761739538.078500,24,-18398.8,-306.65,392,399,-8,-1,,,,,
1436,1761739539.106500,1761739539.078500,28,-18397.7,-306.63,391,399,-9,-1,,,,,
1437,1761739540.086500,1761739540.085500,1,-18396.8,-306.61,391,396,-9,-4,,,,,
1438,1761739541.091000,1761739541.085000,6,-18395.8,-306.6,393,398,-7,-2,,,,,
1439,1761739542.095500,1761739542.086000,9.5,-18394.8,-306.58,392,397,-8,-3,,,,,
1440,1761739543.100000,1761739543.085500,14.5,-18393.8,-306.56,391,398,-9,-2,,,,,
1441,1761739544.106500,1761739544.080000,26.5,-18392.7,-306.55,391,399,-9,-1,,,,,
1442,1761739545.106000,1761739545.080000,26,-18391.7,-306.53,391,400,-9,0,,,,,
1443,1761739546.086000,1761739546.084500,1.5,-18390.8,-306.51,393,398,-7,-2,,,,,
1444,1761739547.093500,1761739547.084000,9.5,-18389.8,-306.5,390,398,-10,-2,,,,,
1445,1761739548.097500,1761739548.086000,11.5,-18388.8,-306.48,392,398,-8,-2,,,,,
1446,1761739549.106000,1761739549.085500,20.5,-18387.7,-306.46,390,398,-10,-2,,,,,
1447,1761739550.111500,1761739550.082500,29,-18386.7,-306.45,390,399,-10,-1,,,,,
1448,1761739551.111000,1761739551.082500,28.5,-18385.7,-306.43,390,400,-10,0,,,,,
1449,1761739552.088500,1761739552.088500,0,-18384.8,-306.41,391,397,-9,-3,,,,,
1450,1761739553.099000,1761739553.085500,13.5,-18383.8,-306.4,391,399,-9,-1,,,,,
1451,1761739554.102000,1761739554.090000,12,-18382.8,-306.38,391,397,-9,-3,,,,,
1452,1761739555.106500,1761739555.094500,12,-18381.7,-306.36,391,396,-9,-4,,,,,
1453,1761739556.112000,1761739556.088000,24,-18380.7,-306.35,391,398,-9,-2,,,,,
1454,1761739557.114000,1761739557.085500,28.5,-18379.7,-306.33,391,399,-9,-1,,,,,
1455,1761739558.094000,1761739558.092500,1.5,-18378.8,-306.31,391,397,-9,-3,,,,,
1456,1761739559.099500,1761739559.092000,7.5,-18377.8,-306.3,392,397,-8,-3,,,,,
1457,1761739560.104000,1761739560.091500,12.5,-18376.7,-306.28,391,397,-9,-3,,,,,
1458,1761739561.106000,1761739561.092000,14,-18375.7,-306.26,391,397,-9,-3,,,,,
1459,1761739562.114000,1761739562.090500,23.5,-18374.7,-306.25,391,398,-9,-2,,,,,
1460,1761739563.111000,1761739563.088000,23,-18373.7,-306.23,393,399,-7,-1,,,,,
1461,1761739564.096000,1761739564.095000,1,-18372.8,-306.21,392,397,-8,-3,,,,,
1462,1761739565.099000,1761739565.094500,4.5,-18371.8,-306.2,392,397,-8,-3,,,,,
1463,1761739566.109500,1761739566.094000,15.5,-18370.7,-306.18,391,397,-9,-3,,,,,
1464,1761739567.114000,1761739567.096000,18,-18369.7,-306.16,390,397,-10,-3,,,,,
1465,1761739568.117000,1761739568.093000,24,-18368.7,-306.15,391,398,-9,-2,,,,,
1466,1761739569.115000,1761739569.090500,24.5,-18367.7,-306.13,393,398,-7,-2,,,,,
1467,1761739570.100000,1761739570.097500,2.5,-18366.8,-306.11,391,397,-9,-3,,,,,
1468,1761739571.104500,1761739571.097000,7.5,-18365.7,-306.1,391,397,-9,-3,,,,,
1469,1761739572.110000,1761739572.096500,13.5,-18364.7,-306.08,391,398,-9,-2,,,,,
1470,1761739573.114500,1761739573.099500,15,-18363.7,-306.06,391,397,-9,-3,,,,,
1471,1761739574.114000,1761739574.100000,14,-18362.7,-306.05,393,397,-7,-3,,,,,
1472,1761739575.124500,1761739575.095000,29.5,-18361.7,-306.03,390,398,-10,-2,,,,,
1473,1761739576.102000,1761739576.095500,6.5,-18360.8,-306.01,394,399,-6,-1,,,,,
1474,1761739577.112500,1761739577.096500,16,-18359.7,-306,393,399,-7,-1,,,,,
1475,1761739578.111000,1761739578.091000,20,-18358.7,-305.98,394,400,-6,0,,,,,
1476,1761739579.098500,1761739579.093500,5,-18357.8,-305.96,394,400,-6,0,,,,,
1477,1761739580.104000,1761739580.092000,12,-18356.7,-305.95,393,401,-7,1,,,,,
1478,1761739581.106000,1761739581.099000,7,-18355.7,-305.93,393,398,-7,-2,,,,,
1479,1761739582.116500,1761739582.099500,17,-18354.7,-305.91,391,398,-9,-2,,,,,
1480,1761739583.121000,1761739583.096500,24.5,-18353.7,-305.9,391,399,-9,-1,,,,,
1481,1761739584.125500,1761739584.096500,29,-18352.7,-305.88,390,398,-10,-2,,,,,
1482,1761739585.103000,1761739585.099500,3.5,-18351.8,-305.86,390,399,-10,-1,,,,,
1483,1761739586.108500,1761739586.101000,7.5,-18350.7,-305.85,392,398,-8,-2,,,,,
1484,1761739587.113000,1761739587.100500,12.5,-18349.7,-305.83,391,398,-9,-2,,,,,
1485,1761739588.118500,1761739588.102500,16,-18348.7,-305.81,391,397,-9,-3,,,,,
1486,1761739589.121500,1761739589.099500,22,-18347.7,-305.8,392,398,-8,-2,,,,,
1487,1761739590.121000,1761739590.097000,24,-18346.7,-305.78,392,400,-8,0,,,,,
1488,1761739591.103500,1761739591.104000,0.5,-18345.8,-305.76,392,398,-8,-2,,,,,
1489,1761739592.109000,1761739592.104500,4.5,-18344.7,-305.75,392,396,-8,-4,,,,,
1490,1761739593.116000,1761739593.105000,11,-18343.7,-305.73,390,397,-10,-3,,,,,
1491,1761739594.121500,1761739594.104500,17,-18342.7,-305.71,392,397,-8,-3,,,,,
1492,1761739595.124500,1761739595.101500,23,-18341.7,-305.7,392,399,-8,-1,,,,,
1493,1761739596.126500,1761739596.101500,25,-18340.7,-305.68,391,399,-9,-1,,,,,
1494,1761739597.106500,1761739597.105500,1,-18339.7,-305.66,391,398,-9,-2,,,,,
1495,1761739598.112000,1761739598.105000,7,-18338.7,-305.65,391,397,-9,-3,,,,,
1496,1761739599.120000,1761739599.105500,14.5,-18337.7,-305.63,390,397,-10,-3,,,,,
1497,1761739600.119000,1761739600.106000,13,-18336.7,-305.61,393,398,-7,-2,,,,,
1498,1761739601.129500,1761739601.101500,28,-18335.7,-305.6,390,400,-10,0,,,,,
1499,1761739602.127500,1761739602.104000,23.5,-18334.7,-305.58,391,399,-9,-1,,,,,
1500,1761739603.107500,1761739603.109500,2,-18333.7,-305.56,392,397,-8,-3,,,,,
1501,1761739604.115500,1761739604.107500,8,-18332.7,-305.55,392,398,-8,-2,,,,,
1502,1761739605.121000,1761739605.105500,15.5,-18331.7,-305.53,392,399,-8,-1,,,,,
1503,1761739606.126500,1761739606.107500,19,-18330.7,-305.51,392,399,-8,-1,,,,,
1504,1761739607.131000,1761739607.109500,21.5,-18329.7,-305.5,391,398,-9,-2,,,,,
1505,1761739608.130500,1761739608.107000,23.5,-18328.7,-305.48,392,398,-8,-2,,,,,
1506,1761739609.113000,1761739609.110000,3,-18327.7,-305.46,392,398,-8,-2,,,,,
1507,1761739610.117500,1761739610.110500,7,-18326.7,-305.45,392,399,-8,-1,,,,,
1508,1761739611.122000,1761739611.113500,8.5,-18325.7,-305.43,391,397,-9,-3,,,,,
1509,1761739612.129000,1761739612.116500,12.5,-18324.7,-305.41,390,396,-10,-4,,,,,
1510,1761739613.134500,1761739613.109500,25,-18323.7,-305.4,391,398,-9,-2,,,,,
1511,1761739614.132500,1761739614.107000,25.5,-18322.7,-305.38,392,400,-8,0,,,,,
1512,1761739615.115000,1761739615.111500,3.5,-18321.7,-305.36,393,398,-7,-2,,,,,
1513,1761739616.119500,1761739616.113000,6.5,-18320.7,-305.35,392,398,-8,-2,,,,,
1514,1761739617.125000,1761739617.118500,6.5,-18319.7,-305.33,391,396,-9,-4,,,,,
1515,1761739618.134500,1761739618.114500,20,-18318.7,-305.31,390,397,-10,-3,,,,,
1516,1761739619.136500,1761739619.113000,23.5,-18317.7,-305.3,391,398,-9,-2,,,,,
1517,1761739620.138500,1761739620.110500,28,-18316.7,-305.28,391,399,-9,-1,,,,,
1518,1761739621.118500,1761739621.117500,1,-18315.7,-305.26,391,396,-9,-4,,,,,
1519,1761739622.123000,1761739622.114500,8.5,-18314.7,-305.25,390,398,-10,-2,,,,,
1520,1761739623.127000,1761739623.116500,10.5,-18313.7,-305.23,391,397,-9,-3,,,,,
1521,1761739624.131500,1761739624.117000,14.5,-18312.7,-305.21,392,397,-8,-3,,,,,
1522,1761739625.144500,1761739625.115500,29,-18311.7,-305.2,388,398,-12,-2,,,,,
1523,1761739626.142500,1761739626.113000,29.5,-18310.7,-305.18,390,399,-10,-1,,,,,
1524,1761739627.120000,1761739627.115000,5,-18309.7,-305.16,392,398,-8,-2,,,,,
1525,1761739628.127000,1761739628.114500,12.5,-18308.7,-305.15,390,399,-10,-1,,,,,
1526,1761739629.132500,1761739629.116500,16,-18307.7,-305.13,391,398,-9,-2,,,,,
1527,1761739630.138500,1761739630.118500,20,-18306.7,-305.11,390,398,-10,-2,,,,,
1528,1761739631.141500,1761739631.113000,28.5,-18305.7,-305.1,390,399,-10,-1,,,,,
1529,1761739632.142000,1761739632.113000,29,-18304.7,-305.08,391,399,-9,-1,,,,,
1530,1761739633.122000,1761739633.116000,6,-18303.7,-305.06,391,398,-9,-2,,,,,
1531,1761739634.127500,1761739634.120500,7,-18302.7,-305.05,392,397,-8,-3,,,,,
1532,1761739635.130500,1761739635.119000,11.5,-18301.7,-305.03,392,397,-8,-3,,,,,
1533,1761739636.134000,1761739636.116000,18,-18300.7,-305.01,393,399,-7,-1,,,,,
1534,1761739637.139500,1761739637.118000,21.5,-18299.7,-305,390,398,-10,-2,,,,,
1535,1761739638.135000,1761739638.115500,19.5,-18298.7,-304.98,394,400,-6,0,,,,,
1536,1761739639.122500,1761739639.122500,0,-18297.7,-304.96,392,397,-8,-3,,,,,
1537,1761739640.129500,1761739640.123500,6,-18296.7,-304.95,391,396,-9,-4,,,,,
1538,1761739641.132500,1761739641.123000,9.5,-18295.7,-304.93,392,397,-8,-3,,,,,
1539,1761739642.138000,1761739642.123500,14.5,-18294.7,-304.91,391,397,-9,-3,,,,,
1540,1761739643.136000,1761739643.123000,13,-18293.7,-304.9,394,398,-6,-2,,,,,
1541,1761739644.123500,1761739644.120500,3,-18292.7,-304.88,392,398,-8,-2,,,,,
1542,1761739645.125500,1761739645.121000,4.5,-18291.7,-304.86,393,399,-7,-1,,,,,
1543,1761739646.136000,1761739646.122000,14,-18290.7,-304.85,389,398,-11,-2,,,,,
1544,1761739647.134000,1761739647.124000,10,-18289.7,-304.83,394,398,-6,-2,,,,,
1545,1761739648.144500,1761739648.123500,21,-18288.7,-304.81,391,398,-9,-2,,,,,
1546,1761739649.146500,1761739649.121000,25.5,-18287.7,-304.8,390,398,-10,-2,,,,,
1547,1761739650.124000,1761739650.125500,1.5,-18286.7,-304.78,390,396,-10,-4,,,,,
1548,1761739651.128500,1761739651.125000,3.5,-18285.7,-304.76,391,396,-9,-4,,,,,
1549,1761739652.136500,1761739652.124500,12,-18284.7,-304.75,391,398,-9,-2,,,,,
1550,1761739653.133500,1761739653.128000,5.5,-18283.7,-304.73,395,397,-5,-3,,,,,
1551,1761739654.144000,1761739654.125000,19,-18282.7,-304.71,392,398,-8,-2,,,,,
1552,1761739655.149500,1761739655.122500,27,-18281.7,-304.7,391,398,-9,-2,,,,,
1553,1761739656.129500,1761739656.124500,5,-18280.7,-304.68,390,399,-10,-1,,,,,
1554,1761739657.134500,1761739657.126500,8,-18279.7,-304.66,391,398,-9,-2,,,,,
1555,1761739658.141500,1761739658.128500,13,-18278.7,-304.65,392,398,-8,-2,,,,,
1556,1761739659.144500,1761739659.127000,17.5,-18277.7,-304.63,390,398,-10,-2,,,,,
1557,1761739660.149000,1761739660.124000,25,-18276.7,-304.61,390,400,-10,0,,,,,
1558,1761739661.155500,1761739661.126500,29,-18275.7,-304.59,389,399,-11,-1,,,,,
1559,1761739662.130500,1761739662.132500,2,-18274.7,-304.58,390,397,-10,-3,,,,,
1560,1761739663.137500,1761739663.132000,5.5,-18273.7,-304.56,390,397,-10,-3,,,,,
1561,1761739664.141000,1761739664.129000,12,-18272.7,-304.55,389,398,-11,-2,,,,,
1562,1761739665.146500,1761739665.128500,18,-18271.7,-304.53,390,400,-10,0,,,,,
1563,1761739666.153500,1761739666.132000,21.5,-18270.7,-304.51,391,398,-9,-2,,,,,
1564,1761739667.154000,1761739667.129500,24.5,-18269.7,-304.49,391,398,-9,-2,,,,,
1565,1761739668.134000,1761739668.132500,1.5,-18268.7,-304.48,391,398,-9,-2,,,,,
1566,1761739669.139500,1761739669.134500,5,-18267.7,-304.46,391,397,-9,-3,,,,,
1567,1761739670.144000,1761739670.134000,10,-18266.7,-304.45,392,398,-8,-2,,,,,
1568,1761739671.148500,1761739671.133500,15,-18265.7,-304.43,391,398,-9,-2,,,,,
1569,1761739672.149000,1761739672.133000,16,-18264.7,-304.41,393,398,-7,-2,,,,,
1570,1761739673.159500,1761739673.130500,29,-18263.7,-304.39,391,399,-9,-1,,,,,
1571,1761739674.139500,1761739674.135000,4.5,-18262.7,-304.38,391,396,-9,-4,,,,,
1572,1761739675.141500,1761739675.136000,5.5,-18261.7,-304.36,393,397,-7,-3,,,,,
1573,1761739676.146000,1761739676.135500,10.5,-18260.7,-304.35,390,398,-10,-2,,,,,
1574,1761739677.151500,1761739677.136500,15,-18259.7,-304.33,392,398,-8,-2,,,,,
1575,1761739678.155000,1761739678.133500,21.5,-18258.7,-304.31,392,399,-8,-1,,,,,
1576,1761739679.163000,1761739679.133500,29.5,-18257.7,-304.29,390,399,-10,-1,,,,,
1577,1761739680.140500,1761739680.135500,5,-18256.7,-304.28,390,399,-10,-1,,,,,
1578,1761739681.143500,1761739681.137500,6,-18255.7,-304.26,392,398,-8,-2,,,,,
1579,1761739682.147000,1761739682.137000,10,-18254.7,-304.25,391,398,-9,-2,,,,,
1580,1761739683.154000,1761739683.139000,15,-18253.7,-304.23,393,397,-7,-3,,,,,
1581,1761739684.163500,1761739684.138500,25,-18252.7,-304.21,390,398,-10,-2,,,,,
1582,1761739685.160500,1761739685.136000,24.5,-18251.7,-304.19,391,398,-9,-2,,,,,
1583,1761739686.140500,1761739686.140500,0,-18250.7,-304.18,393,398,-7,-2,,,,,
1584,1761739687.146000,1761739687.140000,6,-18249.7,-304.16,392,398,-8,-2,,,,,
1585,1761739688.150500,1761739688.144500,6,-18248.7,-304.15,392,397,-8,-3,,,,,
1586,1761739689.156000,1761739689.145500,10.5,-18247.7,-304.13,392,396,-8,-4,,,,,
1587,1761739690.161500,1761739690.141000,20.5,-18246.7,-304.11,391,398,-9,-2,,,,,
1588,1761739691.162000,1761739691.138500,23.5,-18245.7,-304.09,392,399,-8,-1,,,,,
1589,1761739692.144500,1761739692.143000,1.5,-18244.7,-304.08,392,397,-8,-3,,,,,
1590,1761739693.148500,1761739693.141000,7.5,-18243.7,-304.06,393,398,-7,-2,,,,,
1591,1761739694.154000,1761739694.144000,10,-18242.7,-304.04,393,397,-7,-3,,,,,
1592,1761739695.157500,1761739695.143500,14,-18241.7,-304.03,392,398,-8,-2,,,,,
1593,1761739696.160500,1761739696.143000,17.5,-18240.7,-304.01,393,398,-7,-2,,,,,
1594,1761739697.165000,1761739697.140500,24.5,-18239.7,-303.99,392,399,-8,-1,,,,,
1595,1761739698.147500,1761739698.146000,1.5,-18238.7,-303.98,390,397,-10,-3,,,,,
1596,1761739699.152000,1761739699.144500,7.5,-18237.7,-303.96,391,398,-9,-2,,,,,
1597,1761739700.161000,1761739700.146500,14.5,-18236.7,-303.94,390,397,-10,-3,,,,,
1598,1761739701.160500,1761739701.146000,14.5,-18235.7,-303.93,391,397,-9,-3,,,,,
1599,1761739702.166000,1761739702.140500,25.5,-18234.7,-303.91,390,399,-10,-1,,,,,
1600,1761739703.171500,1761739703.140500,31,-18233.7,-303.89,391,400,-9,0,,,,,
1601,1761739704.151500,1761739704.147500,4,-18232.7,-303.88,392,397,-8,-3,,,,,
1602,1761739705.156000,1761739705.147000,9,-18231.7,-303.86,389,398,-11,-2,,,,,
1603,1761739706.160500,1761739706.148000,12.5,-18230.7,-303.84,390,398,-10,-2,,,,,
1604,1761739707.160000,1761739707.148500,11.5,-18229.7,-303.83,393,398,-7,-2,,,,,
1605,1761739708.171500,1761739708.148000,23.5,-18228.7,-303.81,390,398,-10,-2,,,,,
1606,1761739709.172000,1761739709.145500,26.5,-18227.7,-303.79,391,399,-9,-1,,,,,
1607,1761739710.152000,1761739710.146500,5.5,-18226.7,-303.78,390,398,-10,-2,,,,,
1608,1761739711.153500,1761739711.151000,2.5,-18225.7,-303.76,391,397,-9,-3,,,,,
1609,1761739712.164000,1761739712.150500,13.5,-18224.7,-303.74,389,397,-11,-3,,,,,
1610,1761739713.164500,1761739713.147500,17,-18223.7,-303.73,392,398,-8,-2,,,,,
1611,1761739714.174000,1761739714.148000,26,-18222.7,-303.71,390,398,-10,-2,,,,,
1612,1761739715.174500,1761739715.145500,29,-18221.7,-303.69,391,399,-9,-1,,,,,
1613,1761739716.154500,1761739716.150000,4.5,-18220.7,-303.68,389,398,-11,-2,,,,,
1614,1761739717.159000,1761739717.152000,7,-18219.7,-303.66,390,397,-10,-3,,,,,
1615,1761739718.163500,1761739718.151500,12,-18218.7,-303.64,391,398,-9,-2,,,,,
1616,1761739719.174000,1761739719.153500,20.5,-18217.7,-303.63,389,397,-11,-3,,,,,
1617,1761739720.176000,1761739720.147000,29,-18216.7,-303.61,390,399,-10,-1,,,,,
1618,1761739721.176500,1761739721.147000,29.5,-18215.7,-303.59,392,399,-8,-1,,,,,
1619,1761739722.159000,1761739722.151500,7.5,-18214.7,-303.58,392,399,-8,-1,,,,,
1620,1761739723.161000,1761739723.157000,4,-18213.7,-303.56,390,397,-10,-3,,,,,
1621,1761739724.164000,1761739724.154000,10,-18212.7,-303.54,393,398,-7,-2,,,,,
1622,1761739725.167000,1761739725.157000,10,-18211.7,-303.53,392,397,-8,-3,,,,,
1623,1761739726.181000,1761739726.154000,27,-18210.7,-303.51,390,398,-10,-2,,,,,
1624,1761739727.182500,1761739727.151500,31,-18209.7,-303.49,391,398,-9,-2,,,,,
1625,1761739728.162500,1761739728.156000,6.5,-18208.7,-303.48,389,397,-11,-3,,,,,
1626,1761739729.162000,1761739729.156500,5.5,-18207.7,-303.46,392,397,-8,-3,,,,,
1627,1761739730.170000,1761739730.156000,14,-18206.7,-303.44,391,397,-9,-3,,,,,
1628,1761739731.175500,1761739731.156500,19,-18205.7,-303.43,391,397,-9,-3,,,,,
1629,1761739732.181000,1761739732.155000,26,-18204.7,-303.41,391,398,-9,-2,,,,,
1630,1761739733.183000,1761739733.152500,30.5,-18203.7,-303.39,391,400,-9,0,,,,,
1631,1761739734.163000,1761739734.159500,3.5,-18202.7,-303.38,391,397,-9,-3,,,,,
1632,1761739735.168500,1761739735.160000,8.5,-18201.7,-303.36,391,396,-9,-4,,,,,
1633,1761739736.174000,1761739736.161000,13,-18200.7,-303.34,390,397,-10,-3,,,,,
1634,1761739737.176000,1761739737.159000,17,-18199.7,-303.33,391,398,-9,-2,,,,,
1635,1761739738.183000,1761739738.157500,25.5,-18198.7,-303.31,390,398,-10,-2,,,,,
1636,1761739739.186000,1761739739.155000,31,-18197.7,-303.29,390,400,-10,0,,,,,
1637,1761739740.163500,1761739740.162000,1.5,-18196.7,-303.28,390,396,-10,-4,,,,,
1638,1761739741.169000,1761739741.164000,5,-18195.7,-303.26,392,396,-8,-4,,,,,
1639,1761739742.173500,1761739742.161000,12.5,-18194.7,-303.24,391,398,-9,-2,,,,,
1640,1761739743.182500,1761739743.160500,22,-18193.7,-303.23,390,398,-10,-2,,,,,
1641,1761739744.188000,1761739744.160000,28,-18192.7,-303.21,389,399,-11,-1,,,,,
1642,1761739745.188500,1761739745.160000,28.5,-18191.7,-303.19,391,399,-9,-1,,,,,
1643,1761739746.168500,1761739746.164500,4,-18190.7,-303.18,390,397,-10,-3,,,,,
1644,1761739747.173000,1761739747.165000,8,-18189.7,-303.16,391,397,-9,-3,,,,,
1645,1761739748.181000,1761739748.164500,16.5,-18188.7,-303.14,390,398,-10,-2,,,,,
1646,1761739749.184000,1761739749.168000,16,-18187.7,-303.13,391,396,-9,-4,,,,,
1647,1761739750.193500,1761739750.160000,33.5,-18186.7,-303.11,388,400,-12,0,,,,,
1648,1761739751.192500,1761739751.162500,30,-18185.7,-303.09,393,400,-7,0,,,,,
1649,1761739752.177500,1761739752.167000,10.5,-18184.7,-303.08,392,398,-8,-2,,,,,
1650,1761739753.180500,1761739753.169000,11.5,-18183.7,-303.06,390,398,-10,-2,,,,,
1651,1761739754.186000,1761739754.171000,15,-18182.7,-303.04,390,398,-10,-2,,,,,
1652,1761739755.189000,1761739755.174000,15,-18181.7,-303.03,391,397,-9,-3,,,,,
1653,1761739756.192000,1761739756.173500,18.5,-18180.7,-303.01,391,399,-9,-1,,,,,
1654,1761739757.172000,1761739757.173500,1.5,-18179.7,-302.99,390,397,-10,-3,,,,,
1655,1761739758.181000,1761739758.172000,9,-18178.7,-302.98,389,398,-11,-2,,,,,
1656,1761739759.184000,1761739759.171500,12.5,-18177.7,-302.96,391,398,-9,-2,,,,,
1657,1761739760.187000,1761739760.173500,13.5,-18176.7,-302.94,389,397,-11,-3,,,,,
1658,1761739761.190000,1761739761.173000,17,-18175.7,-302.93,392,398,-8,-2,,,,,
1659,1761739762.192000,1761739762.175000,17,-18174.7,-302.91,392,399,-8,-1,,,,,
1660,1761739763.174500,1761739763.175000,0.5,-18173.7,-302.89,390,398,-10,-2,,,,,
1661,1761739764.182500,1761739764.177000,5.5,-18172.7,-302.88,389,397,-11,-3,,,,,
1662,1761739765.184000,1761739765.174000,10,-18171.7,-302.86,392,398,-8,-2,,,,,
1663,1761739766.188500,1761739766.173500,15,-18170.7,-302.84,390,399,-10,-1,,,,,
1664,1761739767.190500,1761739767.174500,16,-18169.7,-302.83,393,398,-7,-2,,,,,
1665,1761739768.197500,1761739768.179000,18.5,-18168.7,-302.81,391,398,-9,-2,,,,,
1666,1761739769.177500,1761739769.176500,1,-18167.7,-302.79,391,397,-9,-3,,,,,
1667,1761739770.180500,1761739770.177000,3.5,-18166.7,-302.78,392,397,-8,-3,,,,,
1668,1761739771.190000,1761739771.174000,16,-18165.7,-302.76,390,398,-10,-2,,,,,
1669,1761739772.193000,1761739772.176000,17,-18164.7,-302.74,390,396,-10,-4,,,,,
1670,1761739773.192500,1761739773.175500,17,-18163.7,-302.73,393,398,-7,-2,,,,,
1671,1761739774.199000,1761739774.177500,21.5,-18162.7,-302.71,391,400,-9,0,,,,,
1672,1761739775.179000,1761739775.180000,1,-18161.7,-302.69,394,395,-6,-5,,,,,
1673,1761739776.181000,1761739776.176000,5,-18160.7,-302.68,392,398,-8,-2,,,,,
1674,1761739777.186500,1761739777.179000,7.5,-18159.7,-302.66,393,397,-7,-3,,,,,
1675,1761739778.193500,1761739778.178500,15,-18158.7,-302.64,391,398,-9,-2,,,,,
1676,1761739779.195500,1761739779.179000,16.5,-18157.7,-302.63,392,398,-8,-2,,,,,
1677,1761739780.198500,1761739780.176000,22.5,-18156.7,-302.61,392,400,-8,0,,,,,
1678,1761739781.181000,1761739781.178500,2.5,-18155.7,-302.59,391,397,-9,-3,,,,,
1679,1761739782.185500,1761739782.178000,7.5,-18154.7,-302.58,392,399,-8,-1,,,,,
1680,1761739783.193500,1761739783.186000,7.5,-18153.7,-302.56,390,396,-10,-4,,,,,
1681,1761739784.195500,1761739784.182000,13.5,-18152.7,-302.54,392,397,-8,-3,,,,,
1682,1761739785.202500,1761739785.182500,20,-18151.7,-302.53,391,397,-9,-3,,,,,
1683,1761739786.205500,1761739786.177000,28.5,-18150.6,-302.51,390,400,-10,0,,,,,
1684,1761739787.183000,1761739787.179500,3.5,-18149.7,-302.49,394,398,-6,-2,,,,,
1685,1761739788.188500,1761739788.185000,3.5,-18148.7,-302.48,393,396,-7,-4,,,,,
1686,1761739789.194000,1761739789.182000,12,-18147.7,-302.46,391,398,-9,-2,,,,,
1687,1761739790.202000,1761739790.186500,15.5,-18146.7,-302.44,390,397,-10,-3,,,,,
1688,1761739791.204000,1761739791.185500,18.5,-18145.6,-302.43,392,397,-8,-3,,,,,
1689,1761739792.206000,1761739792.182500,23.5,-18144.6,-302.41,391,400,-9,0,,,,,
1690,1761739793.186000,1761739793.185000,1,-18143.7,-302.39,391,395,-9,-5,,,,,
1691,1761739794.190500,1761739794.183000,7.5,-18142.7,-302.38,391,398,-9,-2,,,,,
1692,1761739795.196000,1761739795.187500,8.5,-18141.7,-302.36,390,397,-10,-3,,,,,
1693,1761739796.200500,1761739796.188000,12.5,-18140.7,-302.34,391,397,-9,-3,,,,,
1694,1761739797.210000,1761739797.185000,25,-18139.6,-302.33,388,398,-12,-2,,,,,
1695,1761739798.203000,1761739798.181000,22,-18138.7,-302.31,393,401,-7,1,,,,,
1696,1761739799.188000,1761739799.186000,2,-18137.7,-302.29,392,397,-8,-3,,,,,
1697,1761739800.195000,1761739800.185500,9.5,-18136.7,-302.28,391,398,-9,-2,,,,,
1698,1761739801.195500,1761739801.188500,7,-18135.7,-302.26,393,398,-7,-2,,,,,
1699,1761739802.205000,1761739802.191500,13.5,-18134.6,-302.24,391,397,-9,-3,,,,,
1700,1761739803.210500,1761739803.186000,24.5,-18133.6,-302.23,390,399,-10,-1,,,,,
1701,1761739804.208500,1761739804.186000,22.5,-18132.6,-302.21,392,399,-8,-1,,,,,
1702,1761739805.191000,1761739805.189000,2,-18131.7,-302.19,393,398,-7,-2,,,,,
1703,1761739806.198000,1761739806.188500,9.5,-18130.7,-302.18,391,398,-9,-2,,,,,
1704,1761739807.200000,1761739807.188000,12,-18129.7,-302.16,392,398,-8,-2,,,,,
1705,1761739808.207000,1761739808.190000,17,-18128.6,-302.14,392,399,-8,-1,,,,,
1706,1761739809.210000,1761739809.189500,20.5,-18127.6,-302.13,391,399,-9,-1,,,,,
1707,1761739810.210500,1761739810.189500,21,-18126.6,-302.11,392,397,-8,-3,,,,,
1708,1761739811.193000,1761739811.191500,1.5,-18125.7,-302.09,392,398,-8,-2,,,,,
1709,1761739812.200000,1761739812.190000,10,-18124.7,-302.08,390,399,-10,-1,,,,,
1710,1761739813.204000,1761739813.189500,14.5,-18123.6,-302.06,391,399,-9,-1,,,,,
1711,1761739814.212000,1761739814.192500,19.5,-18122.6,-302.04,389,398,-11,-2,,,,,
1712,1761739815.211000,1761739815.188000,23,-18121.6,-302.03,392,399,-8,-1,,,,,
