sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation
2996,1761646630.443000,1761646630.440000,3.000,-16811.2,-280.19,389,398,-11,-2
2997,1761646631.443000,1761646631.439500,3.500,-16810.2,-280.17,391,400,-9,+0
2998,1761646632.446000,1761646632.439500,6.500,-16809.2,-280.15,392,398,-8,-2
2999,1761646633.445000,1761646633.441500,3.500,-16808.2,-280.14,393,398,-7,-2
3000,1761646634.446500,1761646634.439500,7.000,-16807.2,-280.12,391,401,-9,+1
3001,1761646635.447000,1761646635.442500,4.500,-16806.2,-280.10,390,399,-10,-1
3002,1761646636.448500,1761646636.442500,6.000,-16805.2,-280.09,390,400,-10,+0
3003,1761646637.445500,1761646637.442500,3.000,-16804.2,-280.07,390,400,-10,+0
3004,1761646638.446000,1761646638.443500,2.500,-16803.2,-280.05,391,400,-9,+0
3005,1761646639.448000,1761646639.442500,5.500,-16802.2,-280.04,389,398,-11,-2
3006,1761646640.447000,1761646640.443500,3.500,-16801.2,-280.02,390,399,-10,-1
3007,1761646641.448500,1761646641.445000,3.500,-16800.2,-280.00,392,399,-8,-1
3008,1761646642.449000,1761646642.444500,4.500,-16799.2,-279.99,391,399,-9,-1
3009,1761646643.451500,1761646643.443500,8.000,-16798.2,-279.97,391,400,-9,+0
3010,1761646644.449000,1761646644.445000,4.000,-16797.2,-279.95,393,401,-7,+1
3011,1761646645.452000,1761646645.448000,4.000,-16796.2,-279.94,390,400,-10,+0
3012,1761646646.452500,1761646646.447000,5.500,-16795.2,-279.92,390,400,-10,+0
3013,1761646647.453000,1761646647.446000,7.000,-16794.2,-279.90,391,399,-9,-1
3014,1761646648.454500,1761646648.447500,7.000,-16793.2,-279.89,392,399,-8,-1
3015,1761646649.453500,1761646649.448000,5.500,-16792.2,-279.87,389,399,-11,-1
3016,1761646650.454500,1761646650.446000,8.500,-16791.2,-279.85,390,400,-10,+0
3017,1761646651.454500,1761646651.447500,7.000,-16790.2,-279.84,392,401,-8,+1
3018,1761646652.456000,1761646652.449000,7.000,-16789.2,-279.82,391,400,-9,+0
3019,1761646653.455000,1761646653.449000,6.000,-16788.2,-279.80,391,400,-9,+0
3020,1761646654.458000,1761646654.448500,9.500,-16787.2,-279.79,391,400,-9,+0
3021,1761646655.459500,1761646655.450000,9.500,-16786.2,-279.77,392,401,-8,+1
3022,1761646656.458000,1761646656.452000,6.000,-16785.2,-279.75,392,400,-8,+0
3023,1761646657.456000,1761646657.452500,3.500,-16784.2,-279.74,391,400,-9,+0
3024,1761646658.454000,1761646658.452000,2.000,-16783.2,-279.72,393,398,-7,-2
3025,1761646659.454500,1761646659.451500,3.000,-16782.2,-279.70,390,400,-10,+0
3026,1761646660.455000,1761646660.452000,3.000,-16781.2,-279.69,392,399,-8,-1
3027,1761646661.456500,1761646661.452500,4.000,-16780.2,-279.67,391,401,-9,+1
3028,1761646662.455500,1761646662.453000,2.500,-16779.2,-279.65,391,400,-9,+0
3029,1761646663.457000,1761646663.452500,4.500,-16778.2,-279.64,390,399,-10,-1
3030,1761646664.455000,1761646664.453000,2.000,-16777.2,-279.62,390,400,-10,+0
3031,1761646665.457500,1761646665.454500,3.000,-16776.2,-279.60,392,399,-8,-1
3032,1761646666.459000,1761646666.452500,6.500,-16775.2,-279.59,391,399,-9,-1
3033,1761646667.459000,1761646667.453000,6.000,-16774.2,-279.57,392,401,-8,+1
3034,1761646668.460000,1761646668.456000,4.000,-16773.2,-279.55,392,400,-8,+0
3035,1761646669.459500,1761646669.455500,4.000,-16772.2,-279.54,392,400,-8,+0
3036,1761646670.460000,1761646670.456000,4.000,-16771.2,-279.52,393,400,-7,+0
3037,1761646671.460500,1761646671.455000,5.500,-16770.2,-279.50,389,400,-11,+0
3038,1761646672.461000,1761646672.456500,4.500,-16769.2,-279.49,390,400,-10,+0
3039,1761646673.464000,1761646673.454500,9.500,-16768.2,-279.47,390,401,-10,+1
3040,1761646674.461000,1761646674.458500,2.500,-16767.2,-279.45,389,399,-11,-1
3041,1761646675.461500,1761646675.459000,2.500,-16766.2,-279.44,390,400,-10,+0
3042,1761646676.464500,1761646676.457000,7.500,-16765.2,-279.42,391,400,-9,+0
3043,1761646677.462500,1761646677.458500,4.000,-16764.2,-279.40,390,400,-10,+0
3044,1761646678.466500,1761646678.461500,5.000,-16763.2,-279.39,390,400,-10,+0
3045,1761646679.468000,1761646679.460000,8.000,-16762.2,-279.37,391,400,-9,+0
3046,1761646680.463500,1761646680.460500,3.000,-16761.2,-279.35,393,399,-7,-1
3047,1761646681.469000,1761646681.461000,8.000,-16760.2,-279.34,391,400,-9,+0
3048,1761646682.469500,1761646682.459500,10.000,-16759.2,-279.32,389,400,-11,+0
3049,1761646683.466000,1761646683.459000,7.000,-16758.2,-279.30,392,399,-8,-1
3050,1761646684.467500,1761646684.459500,8.000,-16757.2,-279.29,394,399,-6,-1
3051,1761646685.468000,1761646685.460000,8.000,-16756.2,-279.27,392,400,-8,+0
3052,1761646686.469500,1761646686.463000,6.500,-16755.2,-279.25,392,400,-8,+0
3053,1761646687.468000,1761646687.462500,5.500,-16754.2,-279.24,392,400,-8,+0
3054,1761646688.466000,1761646688.463000,3.000,-16753.2,-279.22,391,400,-9,+0
3055,1761646689.465500,1761646689.461000,4.500,-16752.2,-279.20,393,399,-7,-1
3056,1761646690.466000,1761646690.462500,3.500,-16751.2,-279.19,391,400,-9,+0
3057,1761646691.466500,1761646691.466000,0.500,-16750.2,-279.17,390,399,-10,-1
3058,1761646692.467000,1761646692.466000,1.000,-16749.2,-279.15,392,399,-8,-1
3059,1761646693.467500,1761646693.465000,2.500,-16748.2,-279.14,392,399,-8,-1
3060,1761646694.469000,1761646694.464500,4.500,-16747.2,-279.12,391,401,-9,+1
3061,1761646695.469500,1761646695.466000,3.500,-16746.2,-279.10,390,399,-10,-1
3062,1761646696.470000,1761646696.466500,3.500,-16745.2,-279.09,391,400,-9,+0
3063,1761646697.470500,1761646697.466500,4.000,-16744.2,-279.07,391,400,-9,+0
3064,1761646698.471000,1761646698.467000,4.000,-16743.2,-279.05,393,400,-7,+0
3065,1761646699.471500,1761646699.467000,4.500,-16742.2,-279.04,391,400,-9,+0
3066,1761646700.473000,1761646700.466000,7.000,-16741.2,-279.02,390,401,-10,+1
3067,1761646701.473500,1761646701.470500,3.000,-16740.2,-279.00,392,400,-8,+0
3068,1761646702.474000,1761646702.468500,5.500,-16739.2,-278.99,391,399,-9,-1
3069,1761646703.473000,1761646703.469000,4.000,-16738.2,-278.97,390,400,-10,+0
3070,1761646704.475000,1761646704.468000,7.000,-16737.2,-278.95,392,400,-8,+0
3071,1761646705.476500,1761646705.469500,7.000,-16736.2,-278.94,391,400,-9,+0
3072,1761646706.474500,1761646706.469000,5.500,-16735.2,-278.92,392,401,-8,+1
3073,1761646707.476000,1761646707.472000,4.000,-16734.2,-278.90,389,400,-11,+0
3074,1761646708.478500,1761646708.471500,7.000,-16733.2,-278.89,390,399,-10,-1
3075,1761646709.476500,1761646709.470500,6.000,-16732.2,-278.87,391,399,-9,-1
3076,1761646710.479500,1761646710.470000,9.500,-16731.2,-278.85,391,399,-9,-1
3077,1761646711.479000,1761646711.470500,8.500,-16730.2,-278.84,391,400,-9,+0
3078,1761646712.478000,1761646712.471000,7.000,-16729.2,-278.82,390,398,-10,-2
3079,1761646713.477500,1761646713.471000,6.500,-16728.2,-278.80,390,400,-10,+0
3080,1761646714.478000,1761646714.471500,6.500,-16727.2,-278.79,392,400,-8,+0
3081,1761646715.479000,1761646715.470500,8.500,-16726.2,-278.77,392,400,-8,+0
3082,1761646716.477000,1761646716.472000,5.000,-16725.2,-278.75,393,400,-7,+0
3083,1761646717.480000,1761646717.470000,10.000,-16724.2,-278.74,391,401,-9,+1
3084,1761646718.480500,1761646718.473000,7.500,-16723.2,-278.72,392,399,-8,-1
3085,1761646719.481000,1761646719.473500,7.500,-16722.2,-278.70,390,400,-10,+0
3086,1761646720.479000,1761646720.474000,5.000,-16721.2,-278.69,394,400,-6,+0
3087,1761646721.479500,1761646721.473000,6.500,-16720.2,-278.67,784,398,+384,-2
3089,1761646723.477500,1761646723.474000,3.500,-16718.2,-278.64,391,400,-9,+0
3090,1761646724.478000,1761646724.474500,3.500,-16717.2,-278.62,391,400,-9,+0
3091,1761646725.481000,1761646725.475000,6.000,-16716.2,-278.60,393,400,-7,+0
3092,1761646726.481500,1761646726.475000,6.500,-16715.2,-278.59,391,400,-9,+0
3093,1761646727.482000,1761646727.475000,7.000,-16714.2,-278.57,391,401,-9,+1
3094,1761646728.484000,1761646728.478000,6.000,-16713.2,-278.55,392,400,-8,+0
3095,1761646729.482000,1761646729.478500,3.500,-16712.2,-278.54,390,400,-10,+0
3096,1761646730.485000,1761646730.476500,8.500,-16711.2,-278.52,389,400,-11,+0
3097,1761646731.483000,1761646731.477000,6.000,-16710.2,-278.50,389,401,-11,+1
3098,1761646732.486000,1761646732.480000,6.000,-16709.2,-278.49,390,400,-10,+0
3099,1761646733.485500,1761646733.479500,6.000,-16708.2,-278.47,390,399,-10,-1
3100,1761646734.487000,1761646734.481000,6.000,-16707.2,-278.45,389,400,-11,+0
3101,1761646735.487500,1761646735.479500,8.000,-16706.2,-278.44,390,401,-10,+1
3102,1761646736.486500,1761646736.482000,4.500,-16705.2,-278.42,390,400,-10,+0
3103,1761646737.488000,1761646737.481000,7.000,-16704.2,-278.40,391,399,-9,-1
3104,1761646738.490500,1761646738.484500,6.000,-16703.2,-278.39,393,398,-7,-2
3105,1761646739.491500,1761646739.483000,8.500,-16702.2,-278.37,391,398,-9,-2
3106,1761646740.489500,1761646740.481500,8.000,-16701.2,-278.35,392,399,-8,-1
3107,1761646741.490000,1761646741.482000,8.000,-16700.2,-278.34,391,401,-9,+1
3108,1761646742.490500,1761646742.485000,5.500,-16699.2,-278.32,391,400,-9,+0
3109,1761646743.491000,1761646743.485500,5.500,-16698.2,-278.30,391,399,-9,-1
3110,1761646744.491500,1761646744.486000,5.500,-16697.2,-278.29,393,399,-7,-1
3111,1761646745.494500,1761646745.484000,10.500,-16696.2,-278.27,389,400,-11,+0
3112,1761646746.492500,1761646746.484500,8.000,-16695.2,-278.25,389,400,-11,+0
3113,1761646747.493000,1761646747.486500,6.500,-16694.2,-278.24,389,400,-11,+0
3114,1761646748.491000,1761646748.488000,3.000,-16693.2,-278.22,391,400,-9,+0
3115,1761646749.491500,1761646749.486000,5.500,-16692.2,-278.20,391,399,-9,-1
3116,1761646750.494000,1761646750.485500,8.500,-16691.2,-278.19,390,400,-10,+0
3117,1761646751.491500,1761646751.486000,5.500,-16690.2,-278.17,390,400,-10,+0
3118,1761646752.492000,1761646752.485000,7.000,-16689.2,-278.15,390,400,-10,+0
3119,1761646753.493500,1761646753.486500,7.000,-16688.2,-278.14,391,400,-9,+0
3120,1761646754.492500,1761646754.488000,4.500,-16687.2,-278.12,391,400,-9,+0
3121,1761646755.492500,1761646755.489000,3.500,-16686.2,-278.10,392,400,-8,+0
3122,1761646756.493000,1761646756.490000,3.000,-16685.2,-278.09,392,399,-8,-1
3123,1761646757.495500,1761646757.487000,8.500,-16684.2,-278.07,391,398,-9,-2
3124,1761646758.494000,1761646758.489500,4.500,-16683.2,-278.05,390,399,-10,-1
3125,1761646759.494500,1761646759.490000,4.500,-16682.2,-278.04,391,399,-9,-1
3126,1761646760.498000,1761646760.488500,9.500,-16681.2,-278.02,389,400,-11,+0
3127,1761646761.496500,1761646761.493000,3.500,-16680.2,-278.00,391,397,-9,-3
3128,1761646762.497000,1761646762.491000,6.000,-16679.2,-277.99,390,400,-10,+0
3129,1761646763.495000,1761646763.491000,4.000,-16678.2,-277.97,391,400,-9,+0
3130,1761646764.500000,1761646764.491500,8.500,-16677.2,-277.95,390,400,-10,+0
3131,1761646765.495500,1761646765.491000,4.500,-16676.2,-277.94,389,400,-11,+0
3132,1761646766.494500,1761646766.490000,4.500,-16675.2,-277.92,393,400,-7,+0
3133,1761646767.500000,1761646767.491500,8.500,-16674.2,-277.90,389,400,-11,+0
3134,1761646768.496500,1761646768.489500,7.000,-16673.2,-277.89,389,401,-11,+1
3135,1761646769.497000,1761646769.492500,4.500,-16672.2,-277.87,392,400,-8,+0
3136,1761646770.500000,1761646770.493000,7.000,-16671.2,-277.85,391,400,-9,+0
3137,1761646771.500500,1761646771.492000,8.500,-16670.2,-277.84,390,399,-10,-1
3138,1761646772.499500,1761646772.492500,7.000,-16669.2,-277.82,391,399,-9,-1
3139,1761646773.499500,1761646773.493500,6.000,-16668.2,-277.80,390,399,-10,-1
3140,1761646774.499000,1761646774.493500,5.500,-16667.2,-277.79,391,398,-9,-2
3141,1761646775.502000,1761646775.494000,8.000,-16666.2,-277.77,390,400,-10,+0
3142,1761646776.502000,1761646776.494000,8.000,-16665.2,-277.75,392,400,-8,+0
3143,1761646777.498500,1761646777.495500,3.000,-16664.2,-277.74,390,400,-10,+0
3144,1761646778.501500,1761646778.496000,5.500,-16663.2,-277.72,389,400,-11,+0
3145,1761646779.498500,1761646779.495500,3.000,-16662.2,-277.70,390,399,-10,-1
3146,1761646780.497500,1761646780.493500,4.000,-16661.2,-277.69,390,400,-10,+0
3147,1761646781.499500,1761646781.494000,5.500,-16660.2,-277.67,389,399,-11,-1
3148,1761646782.500000,1761646782.494500,5.500,-16659.2,-277.65,391,401,-9,+1
3149,1761646783.499500,1761646783.497500,2.000,-16658.2,-277.64,389,400,-11,+0
3150,1761646784.502500,1761646784.496500,6.000,-16657.2,-277.62,390,400,-10,+0
3151,1761646785.501500,1761646785.496000,5.500,-16656.2,-277.60,390,399,-10,-1
3152,1761646786.505000,1761646786.496500,8.500,-16655.2,-277.59,389,400,-11,+0
3153,1761646787.503000,1761646787.497000,6.000,-16654.2,-277.57,388,400,-12,+0
3154,1761646788.503500,1761646788.497500,6.000,-16653.2,-277.55,391,400,-9,+0
3155,1761646789.502500,1761646789.498000,4.500,-16652.2,-277.54,392,399,-8,-1
3156,1761646790.504000,1761646790.499500,4.500,-16651.2,-277.52,390,400,-10,+0
3157,1761646791.505500,1761646791.500000,5.500,-16650.2,-277.50,392,400,-8,+0
3158,1761646792.503500,1761646792.499000,4.500,-16649.2,-277.49,391,401,-9,+1
3159,1761646793.506500,1761646793.502000,4.500,-16648.2,-277.47,390,400,-10,+0
3160,1761646794.508000,1761646794.501000,7.000,-16647.2,-277.45,390,400,-10,+0
3161,1761646795.511000,1761646795.502500,8.500,-16646.2,-277.44,389,399,-11,-1
3162,1761646796.507500,1761646796.502000,5.500,-16645.2,-277.42,390,400,-10,+0
3163,1761646797.509500,1761646797.502500,7.000,-16644.2,-277.40,390,401,-10,+1
3164,1761646798.509500,1761646798.503000,6.500,-16643.2,-277.39,389,399,-11,-1
3165,1761646799.509000,1761646799.503500,5.500,-16642.2,-277.37,392,400,-8,+0
3166,1761646800.509500,1761646800.503000,6.500,-16641.2,-277.35,389,400,-11,+0
3167,1761646801.509000,1761646801.503500,5.500,-16640.2,-277.34,393,400,-7,+0
3168,1761646802.510500,1761646802.504000,6.500,-16639.2,-277.32,390,399,-10,-1
3169,1761646803.508500,1761646803.504500,4.000,-16638.2,-277.30,391,400,-9,+0
3170,1761646804.509000,1761646804.503500,5.500,-16637.2,-277.29,392,401,-8,+1
3171,1761646805.510000,1761646805.506500,3.500,-16636.2,-277.27,392,400,-8,+0
3172,1761646806.510000,1761646806.507000,3.000,-16635.2,-277.25,392,400,-8,+0
3173,1761646807.510500,1761646807.505500,5.000,-16634.2,-277.24,390,400,-10,+0
3174,1761646808.511000,1761646808.504500,6.500,-16633.2,-277.22,391,400,-9,+0
3175,1761646809.511500,1761646809.505000,6.500,-16632.2,-277.20,390,399,-10,-1
3176,1761646810.511000,1761646810.506500,4.500,-16631.2,-277.19,390,401,-10,+1
3177,1761646811.511500,1761646811.507000,4.500,-16630.2,-277.17,392,400,-8,+0
3178,1761646812.515500,1761646812.509500,6.000,-16629.2,-277.15,390,399,-10,-1
3179,1761646813.511000,1761646813.507500,3.500,-16628.2,-277.14,389,400,-11,+0
3180,1761646814.514000,1761646814.508000,6.000,-16627.2,-277.12,390,400,-10,+0
3181,1761646815.515500,1761646815.507000,8.500,-16626.2,-277.10,389,401,-11,+1
3182,1761646816.514500,1761646816.511000,3.500,-16625.2,-277.09,393,400,-7,+0
3183,1761646817.511500,1761646817.510500,1.000,-16624.2,-277.07,395,400,-5,+0
3184,1761646818.514500,1761646818.510500,4.000,-16623.2,-277.05,391,400,-9,+0
3185,1761646819.516000,1761646819.510500,5.500,-16622.1,-277.04,393,399,-7,-1
3186,1761646820.516500,1761646820.511000,5.500,-16621.1,-277.02,390,400,-10,+0
3187,1761646821.516000,1761646821.509000,7.000,-16620.1,-277.00,390,400,-10,+0
3188,1761646822.515500,1761646822.509500,6.000,-16619.2,-276.99,389,400,-11,+0
3189,1761646823.518500,1761646823.511000,7.500,-16618.1,-276.97,391,400,-9,+0
3190,1761646824.517500,1761646824.513000,4.500,-16617.1,-276.95,390,400,-10,+0
3191,1761646825.516000,1761646825.513500,2.500,-16616.1,-276.94,391,400,-9,+0
3192,1761646826.516500,1761646826.512500,4.000,-16615.1,-276.92,390,400,-10,+0
3193,1761646827.514500,1761646827.511500,3.000,-16614.2,-276.90,392,400,-8,+0
3194,1761646828.517000,1761646828.512000,5.000,-16613.1,-276.89,390,400,-10,+0
3195,1761646829.517500,1761646829.513500,4.000,-16612.1,-276.87,389,400,-11,+0
3196,1761646830.517000,1761646830.515000,2.000,-16611.1,-276.85,390,400,-10,+0
3197,1761646831.515000,1761646831.515500,0.500,-16610.2,-276.84,390,399,-10,-1
3198,1761646832.518500,1761646832.516000,2.500,-16609.1,-276.82,390,400,-10,+0
3199,1761646833.519000,1761646833.515000,4.000,-16608.1,-276.80,390,400,-10,+0
3200,1761646834.518500,1761646834.515500,3.000,-16607.1,-276.79,389,399,-11,-1
3201,1761646835.517500,1761646835.515000,2.500,-16606.1,-276.77,389,399,-11,-1
3202,1761646836.520500,1761646836.514000,6.500,-16605.1,-276.75,391,399,-9,-1
3203,1761646837.520000,1761646837.513500,6.500,-16604.1,-276.74,389,401,-11,+1
3204,1761646838.521500,1761646838.517500,4.000,-16603.1,-276.72,390,400,-10,+0
3205,1761646839.522000,1761646839.518000,4.000,-16602.1,-276.70,389,400,-11,+0
3206,1761646840.520000,1761646840.516000,4.000,-16601.1,-276.69,389,400,-11,+0
3207,1761646841.520500,1761646841.516500,4.000,-16600.1,-276.67,391,398,-9,-2
3208,1761646842.523500,1761646842.519500,4.000,-16599.1,-276.65,389,399,-11,-1
3209,1761646843.521500,1761646843.518500,3.000,-16598.1,-276.64,393,400,-7,+0
3210,1761646844.524000,1761646844.520000,4.000,-16597.1,-276.62,391,400,-9,+0
3211,1761646845.521000,1761646845.519500,1.500,-16596.1,-276.60,394,400,-6,+0
3212,1761646846.525000,1761646846.518500,6.500,-16595.1,-276.59,391,400,-9,+0
3213,1761646847.526500,1761646847.518500,8.000,-16594.1,-276.57,388,400,-12,+0
3214,1761646848.524500,1761646848.519000,5.500,-16593.1,-276.55,387,401,-13,+1
3215,1761646849.527500,1761646849.522000,5.500,-16592.1,-276.54,390,399,-10,-1
3216,1761646850.521500,1761646850.521000,0.500,-16591.1,-276.52,389,399,-11,-1
3217,1761646851.522000,1761646851.522000,0.000,-16590.1,-276.50,392,400,-8,+0
3218,1761646852.525500,1761646852.522000,3.500,-16589.1,-276.49,392,400,-8,+0
3219,1761646853.526000,1761646853.520000,6.000,-16588.1,-276.47,390,399,-10,-1
3220,1761646854.524000,1761646854.520500,3.500,-16587.1,-276.45,388,401,-12,+1
3221,1761646855.526000,1761646855.523500,2.500,-16586.1,-276.44,390,400,-10,+0
3222,1761646856.525500,1761646856.524000,1.500,-16585.1,-276.42,390,400,-10,+0
3223,1761646857.528500,1761646857.522000,6.500,-16584.1,-276.40,388,400,-12,+0
3224,1761646858.528000,1761646858.522500,5.500,-16583.1,-276.39,392,400,-8,+0
3225,1761646859.536500,1761646859.520000,16.500,-16582.1,-276.37,396,401,-4,+1
3226,1761646860.529000,1761646860.525000,4.000,-16581.1,-276.35,395,399,-5,-1
3227,1761646861.530500,1761646861.524500,6.000,-16580.1,-276.34,395,400,-5,+0
3228,1761646862.529000,1761646862.525000,4.000,-16579.1,-276.32,394,400,-6,+0
3229,1761646863.531000,1761646863.526000,5.000,-16578.1,-276.30,393,400,-7,+0
3230,1761646864.531500,1761646864.525500,6.000,-16577.1,-276.29,390,400,-10,+0
3231,1761646865.533500,1761646865.526000,7.500,-16576.1,-276.27,390,400,-10,+0
3232,1761646866.530500,1761646866.524000,6.500,-16575.1,-276.25,393,400,-7,+0
3233,1761646867.533500,1761646867.524500,9.000,-16574.1,-276.24,389,401,-11,+1
3234,1761646868.533000,1761646868.527500,5.500,-16573.1,-276.22,390,400,-10,+0
3235,1761646869.532500,1761646869.527000,5.500,-16572.1,-276.20,392,400,-8,+0
3236,1761646870.538000,1761646870.527500,10.500,-16571.1,-276.19,391,400,-9,+0
3237,1761646871.533500,1761646871.529000,4.500,-16570.1,-276.17,394,400,-6,+0
3238,1761646872.535000,1761646872.530500,4.500,-16569.1,-276.15,392,400,-8,+0
3239,1761646873.534500,1761646873.531000,3.500,-16568.1,-276.14,391,400,-9,+0
3240,1761646874.537500,1761646874.529000,8.500,-16567.1,-276.12,389,399,-11,-1
3241,1761646875.535500,1761646875.529500,6.000,-16566.1,-276.10,390,400,-10,+0
3242,1761646876.537000,1761646876.528500,8.500,-16565.1,-276.09,389,399,-11,-1
3243,1761646877.533500,1761646877.530000,3.500,-16564.1,-276.07,393,400,-7,+0
3244,1761646878.536000,1761646878.530000,6.000,-16563.1,-276.05,391,400,-9,+0
3245,1761646879.536500,1761646879.531000,5.500,-16562.1,-276.04,390,399,-10,-1
3246,1761646880.541500,1761646880.530500,11.000,-16561.1,-276.02,389,398,-11,-2
3247,1761646881.539500,1761646881.529000,10.500,-16560.1,-276.00,392,401,-8,+1
3248,1761646882.540000,1761646882.532000,8.000,-16559.1,-275.99,389,399,-11,-1
3249,1761646883.535500,1761646883.531500,4.000,-16558.1,-275.97,390,400,-10,+0
3250,1761646884.536000,1761646884.530500,5.500,-16557.1,-275.95,391,398,-9,-2
3251,1761646885.537500,1761646885.531000,6.500,-16556.1,-275.94,392,399,-8,-1
3252,1761646886.539500,1761646886.531500,8.000,-16555.1,-275.92,391,400,-9,+0
3253,1761646887.538500,1761646887.535000,3.500,-16554.1,-275.90,389,399,-11,-1
3254,1761646888.539000,1761646888.533000,6.000,-16553.1,-275.89,391,399,-9,-1
3255,1761646889.542000,1761646889.533500,8.500,-16552.1,-275.87,390,400,-10,+0
3256,1761646890.541000,1761646890.535000,6.000,-16551.1,-275.85,391,400,-9,+0
3257,1761646891.538000,1761646891.535000,3.000,-16550.1,-275.84,393,400,-7,+0
3258,1761646892.540000,1761646892.534500,5.500,-16549.1,-275.82,391,400,-9,+0
3259,1761646893.539000,1761646893.532500,6.500,-16548.1,-275.80,391,400,-9,+0
3260,1761646894.541000,1761646894.533000,8.000,-16547.1,-275.79,392,400,-8,+0
3261,1761646895.540000,1761646895.534000,6.000,-16546.1,-275.77,390,399,-10,-1
3262,1761646896.541500,1761646896.533000,8.500,-16545.1,-275.75,391,401,-9,+1
3263,1761646897.542000,1761646897.536000,6.000,-16544.1,-275.74,392,400,-8,+0
3264,1761646898.540000,1761646898.537500,2.500,-16543.1,-275.72,391,398,-9,-2
3265,1761646899.544000,1761646899.535500,8.500,-16542.1,-275.70,389,400,-11,+0
3266,1761646900.542000,1761646900.536000,6.000,-16541.1,-275.69,391,400,-9,+0
3267,1761646901.543500,1761646901.535000,8.500,-16540.1,-275.67,391,399,-9,-1
3268,1761646902.544000,1761646902.535500,8.500,-16539.1,-275.65,390,400,-10,+0
3269,1761646903.542000,1761646903.539000,3.000,-16538.1,-275.64,392,400,-8,+0
3270,1761646904.546000,1761646904.537500,8.500,-16537.1,-275.62,388,400,-12,+0
3271,1761646905.545500,1761646905.537500,8.000,-16536.1,-275.60,389,400,-11,+0
3272,1761646906.543500,1761646906.538000,5.500,-16535.1,-275.59,391,400,-9,+0
3273,1761646907.544000,1761646907.538500,5.500,-16534.1,-275.57,391,399,-9,-1
3274,1761646908.546000,1761646908.539000,7.000,-16533.1,-275.55,391,400,-9,+0
3275,1761646909.545000,1761646909.537000,8.000,-16532.1,-275.54,391,401,-9,+1
3276,1761646910.545500,1761646910.541000,4.500,-16531.1,-275.52,392,400,-8,+0
3277,1761646911.545000,1761646911.541500,3.500,-16530.1,-275.50,390,400,-10,+0
3278,1761646912.548000,1761646912.539500,8.500,-16529.1,-275.49,391,400,-9,+0
3279,1761646913.546000,1761646913.541500,4.500,-16528.1,-275.47,391,400,-9,+0
3280,1761646914.546500,1761646914.540500,6.000,-16527.1,-275.45,390,401,-10,+1
3281,1761646915.548000,1761646915.542500,5.500,-16526.1,-275.44,389,400,-11,+0
3282,1761646916.545500,1761646916.542500,3.000,-16525.1,-275.42,391,399,-9,-1
3283,1761646917.548500,1761646917.543000,5.500,-16524.1,-275.40,390,399,-10,-1
3284,1761646918.547500,1761646918.542500,5.000,-16523.1,-275.39,394,398,-6,-2
3285,1761646919.551500,1761646919.543000,8.500,-16522.1,-275.37,391,398,-9,-2
3286,1761646920.550000,1761646920.541500,8.500,-16521.1,-275.35,391,400,-9,+0
3287,1761646921.551500,1761646921.542000,9.500,-16520.1,-275.34,389,399,-11,-1
3288,1761646922.548500,1761646922.545000,3.500,-16519.1,-275.32,394,400,-6,+0
3289,1761646923.552500,1761646923.544000,8.500,-16518.1,-275.30,389,399,-11,-1
3290,1761646924.550500,1761646924.545000,5.500,-16517.1,-275.29,390,400,-10,+0
3291,1761646925.552000,1761646925.544000,8.000,-16516.1,-275.27,391,400,-9,+0
3292,1761646926.554500,1761646926.543500,11.000,-16515.1,-275.25,391,400,-9,+0
3293,1761646927.552500,1761646927.544500,8.000,-16514.1,-275.24,391,400,-9,+0
3294,1761646928.552500,1761646928.546500,6.000,-16513.1,-275.22,393,398,-7,-2
3295,1761646929.553000,1761646929.547000,6.000,-16512.1,-275.20,391,399,-9,-1
3296,1761646930.555000,1761646930.547000,8.000,-16511.1,-275.19,390,398,-10,-2
3297,1761646931.554000,1761646931.548000,6.000,-16510.1,-275.17,391,399,-9,-1
3298,1761646932.552500,1761646932.546000,6.500,-16509.1,-275.15,392,401,-8,+1
3299,1761646933.552500,1761646933.550000,2.500,-16508.1,-275.14,391,400,-9,+0
3300,1761646934.553500,1761646934.548000,5.500,-16507.1,-275.12,390,400,-10,+0
3301,1761646935.553000,1761646935.549500,3.500,-16506.1,-275.10,390,398,-10,-2
3302,1761646936.556000,1761646936.550000,6.000,-16505.1,-275.09,391,400,-9,+0
3303,1761646937.553000,1761646937.549000,4.000,-16504.1,-275.07,394,400,-6,+0
3304,1761646938.553500,1761646938.549500,4.000,-16503.1,-275.05,391,400,-9,+0
3305,1761646939.557000,1761646939.548500,8.500,-16502.1,-275.04,392,401,-8,+1
3306,1761646940.556000,1761646940.551500,4.500,-16501.1,-275.02,390,400,-10,+0
3307,1761646941.557000,1761646941.552000,5.000,-16500.1,-275.00,392,399,-8,-1
3308,1761646942.557500,1761646942.550000,7.500,-16499.1,-274.99,389,400,-11,+0
3309,1761646943.555500,1761646943.552500,3.000,-16498.1,-274.97,392,399,-8,-1
3310,1761646944.558500,1761646944.552500,6.000,-16497.1,-274.95,391,400,-9,+0
3311,1761646945.558000,1761646945.553000,5.000,-16496.1,-274.94,390,399,-10,-1
3312,1761646946.556000,1761646946.553500,2.500,-16495.1,-274.92,390,400,-10,+0
